ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
P000212,13312,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Sensitive
P000212,11862,,Very harmful,Extremely harmful,Extremely harmful,Slightly harmful,Not at all harmful,Very harmful,Slightly harmful,Moderately harmful,Sensitive
P000212,16433,,Extremely harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Sensitive
P000212,16173,,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Sensitive
P000212,11138,,Slightly harmful,Not at all harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Sensitive
P000212,2504,,Slightly harmful,Very harmful,Extremely harmful,Moderately harmful,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Sensitive
P000212,16194,,Not at all harmful,Very harmful,Extremely harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Sensitive
P000212,18311,,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Not at all harmful,Very harmful,Extremely harmful,Very harmful,Sensitive
P000212,14628,"I hope leaders in Washington work on stuff that really matters, like making sure people can afford things",Slightly harmful,Very harmful,Extremely harmful,Not at all harmful,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Sensitive
P000212,16405,,Very harmful,Slightly harmful,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Not at all harmful,Very harmful,Sensitive
P000212,18609,,Extremely harmful,Slightly harmful,Not at all harmful,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Very harmful,Sensitive
P000212,18221,,Slightly harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Not at all harmful,Moderately harmful,Very harmful,Sensitive
P000212,13721,,Slightly harmful,Not at all harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Sensitive
P000212,11491,,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Not at all harmful,Sensitive
P000212,16452,,Very harmful,Extremely harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Not at all harmful,Sensitive
P000212,8628,,Slightly harmful,Extremely harmful,Slightly harmful,Very harmful,Moderately harmful,Not at all harmful,Extremely harmful,Moderately harmful,Sensitive
P000212,16498,,Very harmful,Not at all harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Moderately harmful,Sensitive
P000212,17432,,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Sensitive
P000212,19432,Green,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Slightly harmful,Sensitive
P000212,16832,,Moderately harmful,Very harmful,Slightly harmful,Extremely harmful,Moderately harmful,Extremely harmful,Slightly harmful,Very harmful,Sensitive
P000212,1344,,Very harmful,Slightly harmful,Extremely harmful,Slightly harmful,Not at all harmful,Moderately harmful,Extremely harmful,Very harmful,Sensitive
P000212,19064,,Extremely harmful,Slightly harmful,Very harmful,Not at all harmful,Moderately harmful,Very harmful,Extremely harmful,Not at all harmful,Sensitive
P000212,11730,,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Sensitive
P000212,15859,,Extremely harmful,Slightly harmful,Extremely harmful,Moderately harmful,Slightly harmful,Not at all harmful,Extremely harmful,Very harmful,Sensitive
P000212,15141,,Slightly harmful,Very harmful,Slightly harmful,Not at all harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Sensitive
P000212,15971,,Not at all harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Extremely harmful,Sensitive
P000212,16839,,Very harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Extremely harmful,Sensitive
P000213,6881,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Sensitive
P000213,13312,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,11862,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,16433,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000213,16173,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,11138,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,2504,,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,16194,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,18311,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,14628,Restore the economy by creating jobs and lowering grocery prices,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,16405,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,18609,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,18221,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,13721,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,11491,,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,16452,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,8628,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,16498,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,17432,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Very harmful,Sensitive
P000213,19432,Green,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Sensitive
P000213,16832,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,1344,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Sensitive
P000213,19064,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Sensitive
P000213,11730,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Sensitive
P000213,15859,,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Very harmful,Sensitive
P000213,15141,,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Sensitive
P000213,15971,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Sensitive
P000213,16839,,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Sensitive
P000214,6403,,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Financial
P000214,6056,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
P000214,13377,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
P000214,1092,,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
P000214,7259,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
P000214,3007,,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,7562,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,4024,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,12170,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Financial
P000214,15602,"Reverse course, enshrine protections for LGBTQ+ people and then immediately fucking die",Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Extremely harmful,Financial
P000214,19966,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Financial
P000214,4117,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,12440,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,11553,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,19951,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,10238,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,17928,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,9231,,Extremely harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Financial
P000214,11350,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,9965,Green,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,11429,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,5778,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,19007,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,18243,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,17796,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,9310,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000214,16324,,Extremely harmful,Moderately harmful,Slightly harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Financial
P000214,14358,,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Financial
P000215,6403,,Not at all harmful,Not at all harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Financial
P000215,6056,,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Financial
P000215,13377,,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Financial
P000215,1092,,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Financial
